"DistCoast","Phase","Area","Count","Depth","Year","Month","Day","YearMonth","XPos","YPos","TransectID","Density"
1.289,"A",0.956,0,0.86,2000,1,14,"2000/1",670.0691166,6059.082488,"20000114.t8",0
1.401,"A",0.956,0,1.36,2000,1,14,"2000/1",670.1271009,6058.585632,"20000114.t8",0
1.671,"A",0.956,0,0.76,2000,1,14,"2000/1",670.1742637,6058.087783,"20000114.t8",0
2.026,"A",0.956,0,1.43,2000,1,14,"2000/1",670.2099003,6057.588952,"20000114.t8",0
2.426,"A",0.956,0,1.33,2000,1,14,"2000/1",670.2274543,6057.089047,"20000114.t8",0
2.845,"A",0.956,0,1.92,2000,1,14,"2000/1",670.2716861,6056.590812,"20000114.t8",0
3.242,"A",0.956,0,1.5,2000,1,14,"2000/1",670.2929469,6056.091166,"20000114.t8",0
3.644,"A",0.956,0,2.35,2000,1,14,"2000/1",670.3102741,6055.59143,"20000114.t8",0
4.075,"A",0.956,0,2.28,2000,1,14,"2000/1",670.341703,6055.09225,"20000114.t8",0
4.512,"A",0.956,0,2.37,2000,1,14,"2000/1",670.3554103,6054.592306,"20000114.t8",0
4.958,"A",0.956,0,1.79,2000,1,14,"2000/1",670.3619227,6054.092266,"20000114.t8",0
5.407,"A",0.956,0,1.85,2000,1,14,"2000/1",670.3649012,6053.592246,"20000114.t8",0
5.857,"A",0.956,0,0.61,2000,1,14,"2000/1",670.3601609,6053.092243,"20000114.t8",0
6.316,"A",0.956,0,1.31,2000,1,14,"2000/1",670.3604477,6052.592233,"20000114.t8",0
6.773,"A",0.956,44,3.6,2000,1,14,"2000/1",670.340296,6052.09223,"20000114.t8",46.0251046025105
7.173,"A",0.956,8,5.12,2000,1,14,"2000/1",670.3557092,6051.592236,"20000114.t8",8.36820083682008
7.313,"A",0.956,89,5.89,2000,1,14,"2000/1",670.3729187,6051.092455,"20000114.t8",93.0962343096234
7.464,"A",0.956,47,5.94,2000,1,14,"2000/1",670.3689714,6050.592292,"20000114.t8",49.163179916318
7.671,"A",0.956,0,6.09,2000,1,14,"2000/1",670.3930904,6050.0927,"20000114.t8",0
7.886,"A",0.956,8,6.64,2000,1,14,"2000/1",670.3978724,6049.592679,"20000114.t8",8.36820083682008
8.143,"A",0.956,0,5.92,2000,1,14,"2000/1",670.4248913,6049.093089,"20000114.t8",0
8.38,"A",0.956,15,6.37,2000,1,14,"2000/1",670.4104518,6048.592854,"20000114.t8",15.6903765690377
8.649,"A",0.956,17,7.49,2000,1,14,"2000/1",670.4062375,6048.092565,"20000114.t8",17.7824267782427
8.961,"A",0.956,8,7.27,2000,1,14,"2000/1",670.4325073,6047.592848,"20000114.t8",8.36820083682008
9.299,"A",0.956,0,7.97,2000,1,14,"2000/1",670.4724023,6047.094187,"20000114.t8",0
9.651,"A",0.956,0,8.4,2000,1,14,"2000/1",670.5146483,6046.59583,"20000114.t8",0
10.002,"A",0.956,0,9.29,2000,1,14,"2000/1",670.5375347,6046.096253,"20000114.t8",0
10.364,"A",0.956,0,10.43,2000,1,14,"2000/1",670.558822,6045.596636,"20000114.t8",0
10.738,"A",0.956,0,10.54,2000,1,14,"2000/1",670.5814867,6045.096932,"20000114.t8",0
11.107,"A",0.956,0,10.76,2000,1,14,"2000/1",670.5805709,6044.596738,"20000114.t8",0
11.492,"A",0.956,0,14,2000,1,14,"2000/1",670.5896851,6044.096622,"20000114.t8",0
11.855,"A",0.956,0,15.79,2000,1,14,"2000/1",670.5491605,6043.596832,"20000114.t8",0
12.276,"A",0.956,0,17.38,2000,1,14,"2000/1",670.5891871,6043.096844,"20000114.t8",0
12.679,"A",0.956,0,18.82,2000,1,14,"2000/1",670.5870306,6042.596485,"20000114.t8",0
13.071,"A",0.956,0,20.08,2000,1,14,"2000/1",670.5562934,6042.097072,"20000114.t8",0
13.482,"A",0.956,0,20.66,2000,1,14,"2000/1",670.5456749,6041.597103,"20000114.t8",0
13.895,"A",0.956,0,21.43,2000,1,14,"2000/1",670.528308,6041.09712,"20000114.t8",0
14.294,"A",0.956,0,22.04,2000,1,14,"2000/1",670.476284,6040.59937,"20000114.t8",0
14.722,"A",0.956,0,22.66,2000,1,14,"2000/1",670.4641236,6040.09846,"20000114.t8",0
15.107,"A",0.956,0,22.99,2000,1,14,"2000/1",670.366998,6039.605586,"20000114.t8",0
15.529,"A",0.956,0,23.86,2000,1,14,"2000/1",670.3263514,6039.107013,"20000114.t8",0
15.968,"A",0.956,0,23.91,2000,1,14,"2000/1",670.3087439,6038.606462,"20000114.t8",0
16.375,"A",0.956,0,23.88,2000,1,14,"2000/1",670.2216935,6038.112642,"20000114.t8",0
16.817,"A",0.956,0,23.59,2000,1,14,"2000/1",670.1948668,6037.612881,"20000114.t8",0
17.238,"A",0.956,0,23.9,2000,1,14,"2000/1",670.1213147,6037.116908,"20000114.t8",0
17.699,"A",0.956,0,23.65,2000,1,14,"2000/1",670.1256255,6036.61554,"20000114.t8",0
18.149,"A",0.956,0,23.63,2000,1,14,"2000/1",670.1023015,6036.116054,"20000114.t8",0
18.575,"A",0.956,0,23.91,2000,1,14,"2000/1",670.0096399,6035.618142,"20000114.t8",0
19.168,"A",0.956,0,23.73,2000,1,14,"2000/1",670.271696,6035.084757,"20000114.t8",0
19.323,"A",0.895118096,0,23.7,2000,1,14,"2000/1",672.038601,6035.097181,"20000114.t9",0
18.944,"A",0.956,0,23.37,2000,1,14,"2000/1",672.0039311,6035.581403,"20000114.t9",0
18.512,"A",0.956,0,23.39,2000,1,14,"2000/1",672.040602,6036.081714,"20000114.t9",0
18.075,"A",0.956,0,23.55,2000,1,14,"2000/1",672.0951759,6036.580516,"20000114.t9",0
17.697,"A",0.956,0,23.29,2000,1,14,"2000/1",672.0524197,6037.081316,"20000114.t9",0
17.284,"A",0.956,0,23.55,2000,1,14,"2000/1",672.0794338,6037.580993,"20000114.t9",0
16.871,"A",0.956,0,23.53,2000,1,14,"2000/1",672.1155008,6038.080145,"20000114.t9",0
16.486,"A",0.956,0,23.44,2000,1,14,"2000/1",672.1105848,6038.58044,"20000114.t9",0
16.095,"A",0.956,0,22.34,2000,1,14,"2000/1",672.1246931,6039.080555,"20000114.t9",0
15.729,"A",0.956,0,21.8,2000,1,14,"2000/1",672.108524,6039.580557,"20000114.t9",0
15.369,"A",0.956,0,21.89,2000,1,14,"2000/1",672.0956921,6040.080383,"20000114.t9",0
15.023,"A",0.956,0,21.67,2000,1,14,"2000/1",672.0743399,6040.579965,"20000114.t9",0
14.681,"A",0.956,0,20.9,2000,1,14,"2000/1",672.0579203,6041.079729,"20000114.t9",0
14.342,"A",0.956,0,20.19,2000,1,14,"2000/1",672.0487613,6041.579764,"20000114.t9",0
13.976,"A",0.956,0,19.31,2000,1,14,"2000/1",672.0479799,6042.079983,"20000114.t9",0
13.617,"A",0.956,0,18.5,2000,1,14,"2000/1",672.085528,6042.579419,"20000114.t9",0
13.223,"A",0.956,0,16.88,2000,1,14,"2000/1",672.0586374,6043.07989,"20000114.t9",0
12.907,"A",0.956,0,14.1,2000,1,14,"2000/1",672.1329351,6043.579592,"20000114.t9",0
12.529,"A",0.956,0,12.29,2000,1,14,"2000/1",672.1053558,6044.081206,"20000114.t9",0
12.11,"A",0.956,0,11.21,2000,1,14,"2000/1",672.0010451,6044.57528,"20000114.t9",0
11.766,"A",0.956,0,10.87,2000,1,14,"2000/1",671.9945427,6045.076313,"20000114.t9",0
11.464,"A",0.956,41,9.43,2000,1,14,"2000/1",672.027949,6045.57761,"20000114.t9",42.8870292887029
11.121,"A",0.956,8,8.62,2000,1,14,"2000/1",671.9914462,6046.076876,"20000114.t9",8.36820083682008
10.781,"A",0.956,0,8.85,2000,1,14,"2000/1",671.9435001,6046.574833,"20000114.t9",0
10.471,"A",0.956,0,8.99,2000,1,14,"2000/1",671.917645,6047.074258,"20000114.t9",0
10.163,"A",0.956,0,8.17,2000,1,14,"2000/1",671.8757822,6047.57257,"20000114.t9",0
9.854,"A",0.956,8,7.36,2000,1,14,"2000/1",671.812812,6048.069233,"20000114.t9",8.36820083682008
9.606,"A",0.956,0,7.27,2000,1,14,"2000/1",671.8040719,6048.569825,"20000114.t9",0
9.357,"A",0.956,15,6.5,2000,1,14,"2000/1",671.7799276,6049.069346,"20000114.t9",15.6903765690377
9.109,"A",0.956,0,6.45,2000,1,14,"2000/1",671.7330461,6049.567283,"20000114.t9",0
8.868,"A",0.956,22,6.34,2000,1,14,"2000/1",671.6706421,6050.064407,"20000114.t9",23.0125523012552
8.599,"A",0.956,45,6.38,2000,1,14,"2000/1",671.658711,6050.564881,"20000114.t9",47.071129707113
8.099,"A",0.956,30,5.88,2000,1,14,"2000/1",671.6591867,6051.065099,"20000114.t9",31.3807531380753
7.598,"A",0.956,0,4.99,2000,1,14,"2000/1",671.6276562,6051.565037,"20000114.t9",0
7.099,"A",0.956,43,3.98,2000,1,14,"2000/1",671.658744,6052.064999,"20000114.t9",44.979079497908
6.601,"A",0.956,0,2.27,2000,1,14,"2000/1",671.7140397,6052.564902,"20000114.t9",0
6.099,"A",0.956,0,0.82,2000,1,14,"2000/1",671.6687024,6053.065016,"20000114.t9",0
5.601,"A",0.956,0,1.89,2000,1,14,"2000/1",671.5991652,6053.561952,"20000114.t9",0
5.101,"A",0.956,0,2.31,2000,1,14,"2000/1",671.5824711,6054.061986,"20000114.t9",0
4.601,"A",0.956,0,1.19,2000,1,14,"2000/1",671.582693,6054.562239,"20000114.t9",0
4.1,"A",0.956,0,1.93,2000,1,14,"2000/1",671.5771313,6055.062383,"20000114.t9",0
3.602,"A",0.956,0,2.01,2000,1,14,"2000/1",671.5177521,6055.560451,"20000114.t9",0
3.101,"A",0.956,0,1.96,2000,1,14,"2000/1",671.5097049,6056.060818,"20000114.t9",0
2.601,"A",0.956,0,0.9,2000,1,14,"2000/1",671.5192692,6056.561043,"20000114.t9",0
2.1,"A",0.956,0,1.72,2000,1,14,"2000/1",671.513135,6057.061654,"20000114.t9",0
1.601,"A",0.956,0,2.48,2000,1,14,"2000/1",671.5448382,6057.561337,"20000114.t9",0
1.101,"A",0.956,0,2.47,2000,1,14,"2000/1",671.5654381,6058.063156,"20000114.t9",0
0.619,"A",0.956,0,0.93,2000,1,14,"2000/1",671.6404064,6058.55965,"20000114.t9",0
0.277,"A",0.956,0,0.6,2000,1,14,"2000/1",671.7485162,6059.049337,"20000114.t9",0
0.305,"A",0.956,0,0.5,2000,1,14,"2000/1",671.9016724,6059.526928,"20000114.t9",0
0.345,"A",0.956,0,0.49,2000,1,14,"2000/1",672.0765813,6060.00035,"20000114.t9",0
0.125,"A",0.956,0,0.46,2000,1,14,"2000/1",671.9981567,6060.536077,"20000114.t9",0
0.249,"A",0.75818448,0,1.19,2000,1,14,"2000/1",674.0737773,6060.511859,"20000114.t10",0
0.596,"A",0.956,0,4.35,2000,1,14,"2000/1",674.0399214,6060.064398,"20000114.t10",0
0.809,"A",0.956,0,2.99,2000,1,14,"2000/1",674.031544,6059.563997,"20000114.t10",0
1.121,"A",0.956,0,1.3,2000,1,14,"2000/1",673.968712,6059.062473,"20000114.t10",0
1.447,"A",0.956,0,1.18,2000,1,14,"2000/1",674.0355321,6058.562247,"20000114.t10",0
1.795,"A",0.956,0,1.05,2000,1,14,"2000/1",674.1408823,6058.070449,"20000114.t10",0
2.227,"A",0.956,0,2.14,2000,1,14,"2000/1",674.1913406,6057.572752,"20000114.t10",0
2.687,"A",0.956,0,1.89,2000,1,14,"2000/1",674.2234045,6057.073606,"20000114.t10",0
3.154,"A",0.956,0,3.52,2000,1,14,"2000/1",674.2685146,6056.575624,"20000114.t10",0
3.632,"A",0.956,0,1.73,2000,1,14,"2000/1",674.3038635,6056.076841,"20000114.t10",0
4.116,"A",0.956,0,2.32,2000,1,14,"2000/1",674.3402232,6055.578043,"20000114.t10",0
4.607,"A",0.956,0,3.13,2000,1,14,"2000/1",674.3566931,6055.078143,"20000114.t10",0
5.097,"A",0.956,0,4.69,2000,1,14,"2000/1",674.3874323,6054.578821,"20000114.t10",0
5.594,"A",0.956,31,3.75,2000,1,14,"2000/1",674.3857303,6054.078527,"20000114.t10",32.4267782426778
6.089,"A",0.956,0,1.42,2000,1,14,"2000/1",674.41282,6053.577813,"20000114.t10",0
6.591,"A",0.956,0,0.42,2000,1,14,"2000/1",674.3648758,6053.078379,"20000114.t10",0
7.091,"A",0.956,35,3.05,2000,1,14,"2000/1",674.3105189,6052.580742,"20000114.t10",36.6108786610879
7.594,"A",0.956,0,3.97,2000,1,14,"2000/1",674.2457498,6052.081754,"20000114.t10",0
8.08,"A",0.956,87,4.47,2000,1,14,"2000/1",674.2899851,6051.58056,"20000114.t10",91.0041841004184
8.227,"A",0.956,31,4.94,2000,1,14,"2000/1",674.3295135,6051.081651,"20000114.t10",32.4267782426778
8.2,"A",0.956,30,5.63,2000,1,14,"2000/1",674.3874209,6050.583118,"20000114.t10",31.3807531380753
8.261,"A",0.956,98,6.38,2000,1,14,"2000/1",674.3883046,6050.081382,"20000114.t10",102.510460251046
8.378,"A",0.956,8,6.96,2000,1,14,"2000/1",674.3618325,6049.580335,"20000114.t10",8.36820083682008
8.601,"A",0.956,0,7.27,2000,1,14,"2000/1",674.2524053,6049.087789,"20000114.t10",0
8.756,"A",0.956,16,6.54,2000,1,14,"2000/1",674.2417453,6048.586803,"20000114.t10",16.7364016736402
8.943,"A",0.956,50,6.78,2000,1,14,"2000/1",674.2240309,6048.087013,"20000114.t10",52.3012552301255
9.168,"A",0.956,109,8.05,2000,1,14,"2000/1",674.1892015,6047.588017,"20000114.t10",114.016736401674
9.415,"A",0.956,28,7.54,2000,1,14,"2000/1",674.154775,6047.088177,"20000114.t10",29.2887029288703
9.634,"A",0.956,0,7.65,2000,1,14,"2000/1",674.1749274,6046.587772,"20000114.t10",0
9.878,"A",0.956,0,7.91,2000,1,14,"2000/1",674.1899869,6046.087917,"20000114.t10",0
10.13,"A",0.956,0,8.51,2000,1,14,"2000/1",674.2177795,6045.588564,"20000114.t10",0
10.405,"A",0.956,0,9.88,2000,1,14,"2000/1",674.2390613,6045.088946,"20000114.t10",0
10.712,"A",0.956,0,10.56,2000,1,14,"2000/1",674.2404658,6044.588826,"20000114.t10",0
11.031,"A",0.956,0,12.6,2000,1,14,"2000/1",674.2450327,6044.08872,"20000114.t10",0
11.337,"A",0.956,0,13.67,2000,1,14,"2000/1",674.2828998,6043.589734,"20000114.t10",0
11.669,"A",0.956,0,15.31,2000,1,14,"2000/1",674.3054259,6043.090056,"20000114.t10",0
12.022,"A",0.956,0,16.74,2000,1,14,"2000/1",674.3133933,6042.589796,"20000114.t10",0
12.387,"A",0.956,0,17.92,2000,1,14,"2000/1",674.3179113,6042.08899,"20000114.t10",0
12.797,"A",0.956,0,18.81,2000,1,14,"2000/1",674.2635566,6041.590617,"20000114.t10",0
13.198,"A",0.956,0,19.33,2000,1,14,"2000/1",674.2341403,6041.091466,"20000114.t10",0
13.617,"A",0.956,0,20.63,2000,1,14,"2000/1",674.1834843,6040.592611,"20000114.t10",0
14.011,"A",0.956,0,21.18,2000,1,14,"2000/1",674.1835959,6040.091418,"20000114.t10",0
14.384,"A",0.956,0,21.48,2000,1,14,"2000/1",674.2293038,6039.592334,"20000114.t10",0
14.765,"A",0.956,0,22.22,2000,1,14,"2000/1",674.2723507,6039.093368,"20000114.t10",0
15.184,"A",0.956,0,22.73,2000,1,14,"2000/1",674.2599746,6038.592876,"20000114.t10",0
15.607,"A",0.956,0,22.97,2000,1,14,"2000/1",674.2424688,6038.092765,"20000114.t10",0
16.01,"A",0.956,0,23.11,2000,1,14,"2000/1",674.2670252,6037.592987,"20000114.t10",0
16.439,"A",0.956,0,23.31,2000,1,14,"2000/1",674.2503635,6037.092806,"20000114.t10",0
16.843,"A",0.956,0,22.89,2000,1,14,"2000/1",674.2808641,6036.593067,"20000114.t10",0
17.275,"A",0.956,0,23.24,2000,1,14,"2000/1",674.2677021,6036.093023,"20000114.t10",0
17.67,"A",0.956,0,23.22,2000,1,14,"2000/1",674.3402232,6035.589349,"20000114.t10",0
18.132,"A",0.956,0,23.04,2000,1,14,"2000/1",674.2937746,6035.081985,"20000114.t10",0
17.447,"A",0.517891968,0,22.95,2000,1,14,"2000/1",675.9775846,6034.980966,"20000114.t11",0
17.092,"A",0.956,0,23.17,2000,1,14,"2000/1",675.9906577,6035.36746,"20000114.t11",0
16.62,"A",0.956,0,22.9,2000,1,14,"2000/1",676.0449799,6035.865876,"20000114.t11",0
16.156,"A",0.956,0,23.06,2000,1,14,"2000/1",676.0843267,6036.364431,"20000114.t11",0
15.692,"A",0.956,0,22.97,2000,1,14,"2000/1",676.1282366,6036.863388,"20000114.t11",0
15.249,"A",0.956,0,22.89,2000,1,14,"2000/1",676.1271773,6037.364172,"20000114.t11",0
14.822,"A",0.956,0,22.74,2000,1,14,"2000/1",676.0996033,6037.864069,"20000114.t11",0
14.384,"A",0.956,0,22.61,2000,1,14,"2000/1",676.1026512,6038.365046,"20000114.t11",0
13.989,"A",0.956,0,22.01,2000,1,14,"2000/1",676.0385143,6038.862122,"20000114.t11",0
13.607,"A",0.956,0,20.93,2000,1,14,"2000/1",675.9594525,6039.359734,"20000114.t11",0
13.164,"A",0.956,0,20.93,2000,1,14,"2000/1",676.0004156,6039.861379,"20000114.t11",0
12.728,"A",0.956,0,20.02,2000,1,14,"2000/1",676.031025,6040.360829,"20000114.t11",0
12.289,"A",0.956,0,18.09,2000,1,14,"2000/1",676.0722803,6040.860781,"20000114.t11",0
11.905,"A",0.956,0,17.87,2000,1,14,"2000/1",676.0232872,6041.360369,"20000114.t11",0
11.49,"A",0.956,0,17.32,2000,1,14,"2000/1",676.0303563,6041.860633,"20000114.t11",0
11.1,"A",0.956,0,15.63,2000,1,14,"2000/1",676.0101688,6042.360285,"20000114.t11",0
10.726,"A",0.956,0,13.78,2000,1,14,"2000/1",675.9769968,6042.859852,"20000114.t11",0
10.331,"A",0.956,0,12.09,2000,1,14,"2000/1",675.9891849,6043.360111,"20000114.t11",0
9.938,"A",0.956,0,10.11,2000,1,14,"2000/1",676.0107529,6043.860018,"20000114.t11",0
9.569,"A",0.956,0,10.1,2000,1,14,"2000/1",676.0107482,6044.360367,"20000114.t11",0
9.24,"A",0.956,0,9.53,2000,1,14,"2000/1",675.971459,6044.859568,"20000114.t11",0
8.904,"A",0.956,17,8.3,2000,1,14,"2000/1",675.9609466,6045.359476,"20000114.t11",17.7824267782427
8.615,"A",0.956,32,7.88,2000,1,14,"2000/1",675.909953,6045.859152,"20000114.t11",33.4728033472803
8.271,"A",0.956,79,7.47,2000,1,14,"2000/1",675.9533624,6046.359,"20000114.t11",82.6359832635983
7.969,"A",0.956,66,7.89,2000,1,14,"2000/1",675.9659744,6046.858806,"20000114.t11",69.0376569037657
7.674,"A",0.956,35,8.52,2000,1,14,"2000/1",675.9959481,6047.358358,"20000114.t11",36.6108786610879
7.418,"A",0.956,0,8.12,2000,1,14,"2000/1",676.0042255,6047.859014,"20000114.t11",0
7.245,"A",0.956,0,7.17,2000,1,14,"2000/1",675.9514249,6048.357915,"20000114.t11",0
7.085,"A",0.956,8,7.1,2000,1,14,"2000/1",675.9181805,6048.857538,"20000114.t11",8.36820083682008
6.907,"A",0.956,0,6.32,2000,1,14,"2000/1",675.9371991,6049.357898,"20000114.t11",0
6.765,"A",0.956,0,6.07,2000,1,14,"2000/1",675.9524483,6049.857757,"20000114.t11",0
6.656,"A",0.956,0,5.62,2000,1,14,"2000/1",675.9694881,6050.358176,"20000114.t11",0
6.651,"A",0.956,46,4.77,2000,1,14,"2000/1",675.9191239,6050.857201,"20000114.t11",48.1171548117155
6.646,"A",0.956,0,4.57,2000,1,14,"2000/1",675.9063211,6051.357035,"20000114.t11",0
6.687,"A",0.956,0,3.83,2000,1,14,"2000/1",675.8850408,6051.856945,"20000114.t11",0
6.729,"A",0.956,0,3.32,2000,1,14,"2000/1",675.8994256,6052.357026,"20000114.t11",0
6.799,"A",0.956,0,2.87,2000,1,14,"2000/1",675.9225771,6052.857014,"20000114.t11",0
6.314,"A",0.956,0,1.55,2000,1,14,"2000/1",675.9449803,6053.359545,"20000114.t11",0
5.835,"A",0.956,22,1.64,2000,1,14,"2000/1",675.8151393,6053.852374,"20000114.t11",23.0125523012552
5.339,"A",0.956,0,3.66,2000,1,14,"2000/1",675.8160004,6054.35377,"20000114.t11",0
4.846,"A",0.956,0,4.76,2000,1,14,"2000/1",675.8313415,6054.854818,"20000114.t11",0
4.348,"A",0.956,0,3.9,2000,1,14,"2000/1",675.7971498,6055.354306,"20000114.t11",0
3.847,"A",0.956,0,4.83,2000,1,14,"2000/1",675.724554,6055.850061,"20000114.t11",0
3.348,"A",0.956,0,4.77,2000,1,14,"2000/1",675.6746621,6056.348213,"20000114.t11",0
2.854,"A",0.956,0,3.17,2000,1,14,"2000/1",675.6538453,6056.84874,"20000114.t11",0
2.369,"A",0.956,0,1.98,2000,1,14,"2000/1",675.6598037,6057.349438,"20000114.t11",0
1.89,"A",0.956,0,1.25,2000,1,14,"2000/1",675.6639673,6057.8503,"20000114.t11",0
1.444,"A",0.956,0,0.96,2000,1,14,"2000/1",675.702313,6058.349763,"20000114.t11",0
0.997,"A",0.956,0,1.09,2000,1,14,"2000/1",675.7651581,6058.846573,"20000114.t11",0
0.587,"A",0.956,0,1.92,2000,1,14,"2000/1",675.8456601,6059.34048,"20000114.t11",0
0.046,"A",0.956,0,0.95,2000,1,14,"2000/1",676.0763411,6059.831961,"20000114.t11",0
0.219,"A",0.557994256,0,1.57,2000,1,14,"2000/1",678.1466651,6059.443639,"20000114.t12",0
0.613,"A",0.956,0,4.7,2000,1,14,"2000/1",678.1945831,6059.048938,"20000114.t12",0
1.114,"A",0.956,0,5.66,2000,1,14,"2000/1",678.1846777,6058.547716,"20000114.t12",0
1.583,"A",0.956,0,3.17,2000,1,14,"2000/1",678.1576384,6058.047785,"20000114.t12",0
2.068,"A",0.956,0,3.44,2000,1,14,"2000/1",678.1223155,6057.548628,"20000114.t12",0
2.564,"A",0.956,0,3.13,2000,1,14,"2000/1",678.0611174,6057.051881,"20000114.t12",0
3.075,"A",0.956,0,4.58,2000,1,14,"2000/1",677.9423178,6056.554011,"20000114.t12",0
3.539,"A",0.956,0,5.7,2000,1,14,"2000/1",678.0485582,6056.053415,"20000114.t12",0
3.957,"A",0.956,0,5.03,2000,1,14,"2000/1",678.1121068,6055.556285,"20000114.t12",0
4.35,"A",0.956,0,4.48,2000,1,14,"2000/1",678.1027566,6055.055224,"20000114.t12",0
4.745,"A",0.956,0,6.44,2000,1,14,"2000/1",678.1224282,6054.555487,"20000114.t12",0
5.145,"A",0.956,0,5.88,2000,1,14,"2000/1",678.1682372,6054.057297,"20000114.t12",0
4.888,"A",0.956,0,5.24,2000,1,14,"2000/1",678.1930095,6053.557876,"20000114.t12",0
4.666,"A",0.956,63,4.37,2000,1,14,"2000/1",678.2116359,6053.058167,"20000114.t12",65.8995815899582
4.474,"A",0.956,15,3.69,2000,1,14,"2000/1",678.2457577,6052.559278,"20000114.t12",15.6903765690377
4.337,"A",0.956,0,3.18,2000,1,14,"2000/1",678.2746465,6052.060067,"20000114.t12",0
4.239,"A",0.956,0,3.64,2000,1,14,"2000/1",678.3188619,6051.560573,"20000114.t12",0
4.269,"A",0.956,0,4.15,2000,1,14,"2000/1",678.2925747,6051.05997,"20000114.t12",0
4.341,"A",0.956,93,4.97,2000,1,14,"2000/1",678.2824302,6050.559945,"20000114.t12",97.2803347280335
4.492,"A",0.956,0,5.24,2000,1,14,"2000/1",678.2481874,6050.060845,"20000114.t12",0
4.691,"A",0.956,0,5.87,2000,1,14,"2000/1",678.2140349,6049.561346,"20000114.t12",0
4.901,"A",0.956,15,6.26,2000,1,14,"2000/1",678.2163106,6049.060863,"20000114.t12",15.6903765690377
5.144,"A",0.956,0,6.27,2000,1,14,"2000/1",678.2272587,6048.560626,"20000114.t12",0
5.391,"A",0.956,0,7.09,2000,1,14,"2000/1",678.2770965,6048.062055,"20000114.t12",0
5.719,"A",0.956,0,8.08,2000,1,14,"2000/1",678.2641095,6047.561439,"20000114.t12",0
6.023,"A",0.956,0,7.49,2000,1,14,"2000/1",678.3178048,6047.062226,"20000114.t12",0
6.413,"A",0.956,0,7.02,2000,1,14,"2000/1",678.278253,6046.562009,"20000114.t12",0
6.797,"A",0.956,0,7.61,2000,1,14,"2000/1",678.2688392,6046.061574,"20000114.t12",0
7.164,"A",0.956,0,6.7,2000,1,14,"2000/1",678.3018546,6045.562094,"20000114.t12",0
7.557,"A",0.956,0,7.6,2000,1,14,"2000/1",678.3149402,6045.062151,"20000114.t12",0
7.945,"A",0.956,0,8.31,2000,1,14,"2000/1",678.3546359,6044.563492,"20000114.t12",0
8.345,"A",0.956,0,8.98,2000,1,14,"2000/1",678.3773391,6044.064,"20000114.t12",0
8.742,"A",0.956,0,8.87,2000,1,14,"2000/1",678.4165079,6043.565168,"20000114.t12",0
9.152,"A",0.956,0,10.19,2000,1,14,"2000/1",678.4368477,6043.065135,"20000114.t12",0
9.585,"A",0.956,0,11.45,2000,1,14,"2000/1",678.4270943,6042.564836,"20000114.t12",0
10.027,"A",0.956,0,14.54,2000,1,14,"2000/1",678.4117132,6042.064964,"20000114.t12",0
10.468,"A",0.956,0,16.33,2000,1,14,"2000/1",678.4108164,6041.564924,"20000114.t12",0
10.906,"A",0.956,0,17.8,2000,1,14,"2000/1",678.4244707,6041.063872,"20000114.t12",0
11.389,"A",0.956,0,17.85,2000,1,14,"2000/1",678.3376918,6040.567404,"20000114.t12",0
11.837,"A",0.956,0,19.29,2000,1,14,"2000/1",678.3466329,6040.06646,"20000114.t12",0
12.295,"A",0.956,0,20.73,2000,1,14,"2000/1",678.3346634,6039.566566,"20000114.t12",0
12.765,"A",0.956,0,21.1,2000,1,14,"2000/1",678.2968138,6039.067586,"20000114.t12",0
13.217,"A",0.956,0,21.62,2000,1,14,"2000/1",678.3124797,6038.566722,"20000114.t12",0
13.692,"A",0.956,0,22.34,2000,1,14,"2000/1",678.2741578,6038.067753,"20000114.t12",0
14.167,"A",0.956,0,22.5,2000,1,14,"2000/1",678.2374713,6037.569035,"20000114.t12",0
14.647,"A",0.956,0,22.65,2000,1,14,"2000/1",678.1920284,6037.070871,"20000114.t12",0
15.12,"A",0.956,0,22.76,2000,1,14,"2000/1",678.1745184,6036.571032,"20000114.t12",0
15.602,"A",0.956,0,22.83,2000,1,14,"2000/1",678.1336946,6036.072004,"20000114.t12",0
16.065,"A",0.956,0,22.85,2000,1,14,"2000/1",678.1552496,6035.571418,"20000114.t12",0
16.516,"A",0.956,0,22.73,2000,1,14,"2000/1",678.359097,6035.025513,"20000114.t12",0
15.95,"A",0.706028944,0,22.33,2000,1,14,"2000/1",680.1139161,6034.99238,"20000114.t13",0
15.521,"A",0.956,0,22.31,2000,1,14,"2000/1",680.1706819,6035.426992,"20000114.t13",0
15.065,"A",0.956,0,22.14,2000,1,14,"2000/1",680.1243138,6035.926611,"20000114.t13",0
14.595,"A",0.956,0,22,2000,1,14,"2000/1",680.1243304,6036.426817,"20000114.t13",0
14.118,"A",0.956,0,22.24,2000,1,14,"2000/1",680.1520271,6036.926716,"20000114.t13",0
13.658,"A",0.956,0,21.79,2000,1,14,"2000/1",680.1391309,6037.426787,"20000114.t13",0
13.204,"A",0.956,0,21.66,2000,1,14,"2000/1",680.1124819,6037.926615,"20000114.t13",0
12.735,"A",0.956,0,21.69,2000,1,14,"2000/1",680.1294627,6038.426651,"20000114.t13",0
12.266,"A",0.956,0,21.2,2000,1,14,"2000/1",680.1275914,6038.926679,"20000114.t13",0
11.782,"A",0.956,0,20.3,2000,1,14,"2000/1",680.1442225,6039.426554,"20000114.t13",0
